,sequence_names,true_vals,pred_vals,Fold
3053,>CHR1:59850056-59850256,-0.491255859568842,-0.038967,4
3054,>CHR11:65447775-65447975,-0.0879712351693455,0.43841016,4
3055,>CHR3:169808476-169808676,-0.329365861314716,0.51529825,4
3056,>CHR17:78323096-78323296,0.0736558387510384,0.16012774,4
3057,>CHR3:75185336-75185536,0.998838585762816,0.29884225,4
3058,>CHR7:73269125-73269325,-0.129601148282952,0.08951144,4
3059,>CHR7:32843186-32843386,0.150426342508022,0.38077313,4
3060,>CHR19:28908415-28908615,0.132728017043791,0.2220666,4
3061,>CHR4:146725535-146725735,-0.160577537322058,-0.14473476,4
3062,>CHR1:197874355-197874555,-0.125678709972955,-0.051233634,4
3063,>CHR5:149822035-149822235,-1.29208933157541,-0.0049488414,4
3064,>CHR3:172807896-172808096,0.656269395483968,0.5831841,4
3065,>CHR1:215757865-215758065,-0.111544069044188,0.021767719,4
3066,>CHR4:178635976-178636176,0.34965659884717,0.08504979,4
3067,>CHR19:36837896-36838096,-0.473936592122081,0.22660087,4
3068,>CHR3:107369756-107369956,-3.02947134884981,0.9627712,4
3069,>CHR8:81785695-81785895,-0.956022903649599,0.4887067,4
3070,>CHR3:46885675-46885875,-0.05911174183909,0.281925,4
3071,>CHR11:68030236-68030436,-0.375689284259533,0.25940263,4
3072,>CHR20:46099476-46099676,0.0911977837178425,0.10463457,4
3073,>CHR4:124457455-124457655,-0.942682403984939,0.77630246,4
3074,>CHR11:16621835-16622035,-0.303690407480149,-0.072763994,4
3075,>CHR9:134957656-134957856,0.364790023860364,0.8241785,4
3076,>CHR22:17138015-17138215,-1.89355386067932,0.14788635,4
3077,>CHR6:15631865-15632065,-0.464336588904627,-0.04688309,4
3078,>CHR3:70730436-70730636,0.116043095143752,0.1496012,4
3079,>CHR8:58198876-58199076,-0.17104189000111,0.51908344,4
3080,>CHR7:37416056-37416256,-1.65098878704586,-0.14357449,4
3081,>CHR20:726656-726856,-0.0898724789898619,-0.13631241,4
3082,>CHR6:83620636-83620836,-0.40995292199674,0.2721588,4
3083,>CHR3:155484095-155484295,-0.0685549090499781,-0.28711954,4
3084,>CHR3:177306735-177306935,-0.204108813126561,0.2942012,4
3085,>CHR11:98881086-98881286,0.752989238521909,0.19096898,4
3086,>CHR14:65582436-65582636,0.280576568340875,0.22001512,4
3087,>CHR12:27432805-27433005,-0.209336830627702,0.39831397,4
3088,>CHR2:136463936-136464136,0.0173525435231338,0.42073995,4
3089,>CHR6:13217815-13218015,-0.718842008729684,0.07307051,4
3090,>CHR21:48009336-48009536,0.0608965804651548,-0.2010883,4
3091,>CHR2:132178035-132178235,0.478381001294496,0.20728354,4
3092,>CHR16:50203656-50203856,-0.234301639758354,0.35243827,4
3093,>CHR12:7899916-7900116,-0.146021890874564,0.14858289,4
3094,>CHR3:32876955-32877155,-0.10853448117779,-0.048616692,4
3095,>CHR6:30233995-30234195,-0.287846489856187,0.62834615,4
3096,>CHR6:123850776-123850976,-0.261374908386875,0.014738334,4
3097,>CHR10:102067476-102067676,-0.0944990410709217,-0.08528279,4
3098,>CHR18:29156275-29156475,-0.103343430480976,0.19972984,4
3099,>CHR3:53256436-53256636,0.0990033616985402,0.33490235,4
3100,>CHR12:30651545-30651745,-0.135286418970067,-0.28357345,4
3101,>CHR9:37832995-37833195,0.0619659353233371,0.0470248,4
3102,>CHR1:222394676-222394876,0.561834630074676,0.95296997,4
3103,>CHR10:19111185-19111385,-1.73771651126196,-0.16732462,4
3104,>CHR19:44135705-44135905,0.0354904403219613,0.4108246,4
3105,>CHR1:67732556-67732756,0.055542702644685,0.26148903,4
3106,>CHR5:107075466-107075666,0.696094040873584,0.39413983,4
3107,>CHR16:90004395-90004595,1.14792435741273,0.7553339,4
3108,>CHR19:56840456-56840656,0.366434525970594,0.5580784,4
3109,>CHR1:242058435-242058635,-1.53396436871641,0.130129,4
3110,>CHR1:195420046-195420246,1.19618096840401,0.34031534,4
3111,>CHR7:107915025-107915225,-0.290066540916486,0.029143495,4
3112,>CHR16:74142976-74143176,-0.429678487481282,-0.028408842,4
3113,>CHR5:82682916-82683116,0.0655723546338244,0.3662973,4
3114,>CHR12:17161276-17161476,0.650344621907319,0.41491115,4
3115,>CHR19:32028916-32029116,1.06830188934914,0.5985076,4
3116,>CHR12:31728135-31728335,-0.555647515524135,-0.24931224,4
3117,>CHR19:40089846-40090046,-0.662048255127414,-0.17595644,4
3118,>CHR18:51627276-51627476,-0.0395002446203619,-0.016896354,4
3119,>CHR5:146204686-146204886,-0.91775940791129,0.31534997,4
3120,>CHR19:272155-272355,-0.418578332971279,0.13389705,4
3121,>CHR14:20777036-20777236,-0.490451630998245,-0.2519429,4
3122,>CHR10:4237516-4237716,0.416913128683857,0.56150097,4
3123,>CHR15:102094860-102095060,-0.168965813846921,0.17636178,4
3124,>CHR11:129835115-129835315,-0.194449598925319,0.052412793,4
3125,>CHR5:138020895-138021095,0.503260413923282,0.7192251,4
3126,>CHR20:23522056-23522256,0.0794205701816837,0.87204665,4
3127,>CHR7:32732116-32732316,-0.140680199240255,0.48955905,4
3128,>CHR7:110914415-110914615,-0.425374681636556,0.12143619,4
3129,>CHR1:203379295-203379495,-0.298665870913708,-0.16694905,4
3130,>CHR20:4953955-4954155,-0.34136150441483,-0.31162947,4
3131,>CHR1:7051415-7051615,0.946722893109967,0.29515052,4
3132,>CHR10:86272235-86272435,-0.343128346096353,0.14328761,4
3133,>CHR1:105569476-105569676,0.395921971887893,0.22671668,4
3134,>CHR6:36670655-36670855,0.125870936226851,0.33455488,4
3135,>CHR6:69071216-69071416,0.132601523359804,0.7928971,4
3136,>CHR6:106853015-106853215,0.502015734887595,0.4248227,4
3137,>CHR15:98383815-98384015,-0.0259619131640735,0.36657184,4
3138,>CHR17:37956855-37957055,-0.0303946969765743,0.26670998,4
3139,>CHR16:31398155-31398355,0.161336105286067,0.44767654,4
3140,>CHR2:174714095-174714295,0.160848291550541,0.55173516,4
3141,>CHR9:137384095-137384295,0.283707225601208,0.22070296,4
3142,>CHR19:8020676-8020876,0.307749265090996,0.23859249,4
3143,>CHR11:130406655-130406855,-0.378549046330123,0.045233116,4
3144,>CHR6:74596656-74596856,-0.176330351686064,0.11786245,4
3145,>CHR16:74652035-74652235,0.1813646251659,0.20008762,4
3146,>CHR7:130859095-130859295,-0.387499582757057,0.369201,4
3147,>CHR19:4069656-4069856,0.623322040652728,0.11512475,4
3148,>CHR7:63783296-63783496,-0.195820706213642,-0.10760386,4
3149,>CHR12:8102925-8103125,0.166453155325571,-0.11316155,4
3150,>CHR6:36712710-36712910,-0.218633214747109,0.10543455,4
3151,>CHR5:88465356-88465556,0.197901887831526,0.08522488,4
3152,>CHR7:21967376-21967576,0.257864528602939,0.3137609,4
3153,>CHR4:142855226-142855426,0.842641847452315,0.2895958,4
3154,>CHR9:115422775-115422975,-0.411622223895739,0.74141973,4
3155,>CHR5:36540455-36540655,-0.181837474239357,-0.09437136,4
3156,>CHR3:40809975-40810175,-0.184347972714031,0.529188,4
3157,>CHR3:178037755-178037955,-0.308341392840595,-0.10784005,4
3158,>CHR8:105406485-105406685,0.0886207903778493,0.08973466,4
3159,>CHR5:34817755-34817955,-0.159353674937971,0.2540574,4
3160,>CHR4:134450916-134451116,-0.292225980763602,0.4985181,4
3161,>CHR1:192170535-192170735,-0.97148738253213,-0.009986894,4
3162,>CHR1:77309875-77310075,0.0561485040796953,-0.2447912,4
3163,>CHR2:175549695-175549895,0.084893907194629,-0.3083521,4
3164,>CHR4:102571106-102571306,0.435649653328033,0.19520651,4
3165,>CHR5:178516585-178516785,0.831128944530188,0.41961956,4
3166,>CHR10:130868556-130868756,-0.166792890343894,0.48024762,4
3167,>CHR8:94807276-94807476,-0.121829223957968,0.3377156,4
3168,>CHR1:33369055-33369255,-0.0759898475409083,-0.058760032,4
3169,>CHR18:75484116-75484316,-0.760735781895945,0.31918445,4
3170,>CHR7:145580995-145581195,-0.129599359189239,-0.103983834,4
3171,>CHR3:195599776-195599976,0.0345233759217014,0.5818902,4
3172,>CHR1:157036820-157037020,-0.174363253457455,-0.034196243,4
3173,>CHR12:98947195-98947395,-0.116267345360405,0.6385443,4
3174,>CHR5:179601235-179601435,0.247484656859065,0.39793944,4
3175,>CHR5:89996826-89997026,-0.0832412447435919,0.03865011,4
3176,>CHR10:17146476-17146676,-0.562702590288297,0.11532323,4
3177,>CHR2:180686335-180686535,-0.224020809172815,0.14574285,4
3178,>CHR1:29792376-29792576,-1.05944739579318,-0.07642029,4
3179,>CHR2:78872116-78872316,0.0315760787112793,-0.22671734,4
3180,>CHR15:45193376-45193576,0.000657767200945463,0.20272301,4
3181,>CHR3:128705026-128705226,-3.5630822720452,-0.736595,4
3182,>CHR1:33015395-33015595,-0.383816009607891,0.36154497,4
3183,>CHR2:188978856-188979056,0.083050008607659,0.15459023,4
3184,>CHR13:41749756-41749956,0.0144990069458847,0.14205359,4
3185,>CHR7:71699156-71699356,-0.130892914425714,0.18816634,4
3186,>CHR16:8121715-8121915,-0.446881606623069,0.30455497,4
3187,>CHR7:134762466-134762666,0.434996242730676,0.19704615,4
3188,>CHR17:29116856-29117056,0.120098862174124,0.11283226,4
3189,>CHR14:92512336-92512536,-0.541058195715668,0.23710646,4
3190,>CHR3:155511215-155511415,-0.225353433531603,-0.023548173,4
3191,>CHR10:38314295-38314495,0.132651760890839,0.6664163,4
3192,>CHR6:4066975-4067175,0.0656714081557559,0.8645617,4
3193,>CHR8:54663595-54663795,0.136076621919701,0.41603738,4
3194,>CHR20:29607320-29607520,0.149116403054917,0.88372284,4
3195,>CHR7:73272315-73272515,-0.0666381587582172,-0.05103062,4
3196,>CHR6:68046046-68046246,0.0365803388671093,0.069371,4
3197,>CHR20:33605896-33606096,-0.360885864548617,-0.024215268,4
3198,>CHR17:13669166-13669366,-0.196585493978027,0.23542218,4
3199,>CHR7:34214396-34214596,0.593885091019978,0.3944467,4
3200,>CHR12:71439595-71439795,0.0497321719787449,0.12666015,4
3201,>CHR3:152866555-152866755,0.0879579559240918,0.31721014,4
3202,>CHR3:10590715-10590915,0.222788051078713,0.6264563,4
3203,>CHR10:120528956-120529156,0.295797449705714,-0.21362619,4
3204,>CHR2:188847536-188847736,0.172128021108589,-0.02564116,4
3205,>CHR3:158990935-158991135,2.03786835127465,-0.03245543,4
3206,>CHRX:123316216-123316416,0.430619773819124,0.032718763,4
3207,>CHR8:22981135-22981335,0.00998360493990211,0.7673694,4
3208,>CHR12:7725236-7725436,1.15346952467328,1.3282756,4
3209,>CHR2:24082976-24083176,-0.499231501579177,0.5357592,4
3210,>CHR11:61168416-61168616,-0.0494925155287434,0.9201718,4
3211,>CHR16:73685576-73685776,0.071957326640005,0.22028418,4
3212,>CHR9:95696685-95696885,0.743434941035092,0.22794782,4
3213,>CHR17:21951576-21951776,0.355550831583255,0.35395187,4
3214,>CHR5:148995475-148995675,-0.322961293736074,-0.007610338,4
3215,>CHR8:19030396-19030596,0.0590872833452789,0.19469668,4
3216,>CHR3:77105166-77105366,-0.279067923493951,0.1445298,4
3217,>CHR22:49337835-49338035,-0.405214349296064,0.67961013,4
3218,>CHR5:124347776-124347976,-0.187817084406003,0.16297467,4
3219,>CHR3:57330275-57330475,0.0172674871099336,0.28960067,4
3220,>CHR1:30818655-30818855,-0.287869037129464,-0.11553167,4
3221,>CHR5:101015636-101015836,0.129613295991956,-0.042165026,4
3222,>CHR15:85325195-85325395,-0.118587402137089,0.74058986,4
3223,>CHR11:71853500-71853700,-0.219099646458622,0.471811,4
3224,>CHR7:157644585-157644785,-0.207629057738565,-0.09503554,4
3225,>CHR11:32507375-32507575,-0.443195038760875,-0.07392405,4
3226,>CHR7:136149795-136149995,0.593946674771323,0.6530795,4
3227,>CHR12:72277015-72277215,-0.676192018395088,0.6883672,4
3228,>CHR5:75399986-75400186,-1.23148685351123,0.43144834,4
3229,>CHR11:58417955-58418155,0.0602302338975238,0.01787795,4
3230,>CHR1:231413895-231414095,0.259812979354236,0.30671424,4
3231,>CHR11:95032235-95032435,-0.126266590023386,0.43412617,4
3232,>CHR16:79373855-79374055,-0.29017823656313,0.19745766,4
3233,>CHR20:49054465-49054665,-0.00277670780928422,-0.04259585,4
3234,>CHR6:44940556-44940756,-0.632454468439991,0.26124293,4
3235,>CHR6:157141315-157141515,0.225521835121552,0.2182508,4
3236,>CHR6:74213276-74213476,-0.300951974079611,-0.26574343,4
3237,>CHR18:41659676-41659876,1.30791565398922,0.3223685,4
3238,>CHR5:93209876-93210076,0.52941336251903,-0.12785237,4
3239,>CHR3:111369636-111369836,0.503481006657153,0.2819246,4
3240,>CHR1:36588135-36588335,-0.75037657288204,0.46663228,4
3241,>CHR6:166071975-166072175,0.271251185000355,0.35311127,4
3242,>CHR1:101710955-101711155,-0.238110528102966,0.15345679,4
3243,>CHR6:125919615-125919815,0.189920993758072,0.2709853,4
3244,>CHR18:1227075-1227275,-0.410263851093903,-0.25652486,4
3245,>CHR17:2685660-2685860,-0.773077920440208,0.6486498,4
3246,>CHRX:4158986-4159186,0.111457029873414,0.31858552,4
3247,>CHR5:22093096-22093296,-0.183542607982267,0.6408869,4
3248,>CHR8:108285695-108285895,-0.569703648644601,-0.06518556,4
3249,>CHR2:18717435-18717635,-0.297648377120594,1.1658542,4
3250,>CHR6:17612215-17612415,-0.391394435540624,0.56925476,4
3251,>CHR10:44312015-44312215,-0.344855268219737,0.25294614,4
3252,>CHR17:80037275-80037475,-0.776775414190688,0.07545684,4
3253,>CHRX:47375775-47375975,-0.475791863754096,0.32478303,4
3254,>CHR17:56648216-56648416,-0.330192379849334,0.2246143,4
3255,>CHR2:124454516-124454716,-0.0150948717345516,0.39238715,4
3256,>CHR8:66769936-66770136,-0.523991271142466,-0.3544445,4
3257,>CHR6:21648816-21649016,-3.56399702428746,-0.01911305,4
3258,>CHR8:59613376-59613576,-0.0840508048789744,0.03431703,4
3259,>CHR7:36249156-36249356,0.161526423159987,0.92395884,4
3260,>CHR16:75706395-75706595,-0.114509202622642,0.09337644,4
3261,>CHR3:178521196-178521396,-0.126372377400112,0.013764484,4
3262,>CHR1:93559476-93559676,-0.0612618416191674,0.18039958,4
3263,>CHR8:61068936-61069136,0.676835047978492,0.11625521,4
3264,>CHR1:210900036-210900236,-1.28700135189984,0.0054412615,4
3265,>CHR10:66668616-66668816,-0.591938443963741,0.18815458,4
3266,>CHR11:47505466-47505666,0.0165656173206031,0.35009533,4
3267,>CHR12:101238896-101239096,1.04612070497104,0.34091866,4
3268,>CHR11:134314476-134314676,0.192103678909162,0.59122247,4
3269,>CHR13:36785455-36785655,-0.94459418684187,-0.1496092,4
3270,>CHR2:112077836-112078036,0.327004387312321,0.38262686,4
3271,>CHR2:96426896-96427096,0.729919391019034,0.204948,4
3272,>CHR12:32240336-32240536,0.0308622264304188,0.25332892,4
3273,>CHR2:178296215-178296415,-0.404557086797746,0.1398709,4
3274,>CHR5:82676416-82676616,-0.128672000989092,-0.13113262,4
3275,>CHR4:4039415-4039615,0.145469209402333,0.07615967,4
3276,>CHR6:116473796-116473996,-0.738837620734582,-0.3519237,4
3277,>CHR1:36096815-36097015,-1.07709122299853,0.3175089,4
3278,>CHR17:42311015-42311215,0.341142317220538,0.1531073,4
3279,>CHR11:110836-111036,-0.230386391531166,0.2609323,4
3280,>CHR10:4186976-4187176,0.651004981774992,0.5937513,4
3281,>CHR9:72476106-72476306,-0.149869060674165,0.23674016,4
3282,>CHR5:74764786-74764986,-0.414868162552233,-0.14139064,4
3283,>CHR11:3769016-3769216,0.0322462962450664,0.49153143,4
3284,>CHR6:47421035-47421235,-0.186787912306106,0.55425626,4
3285,>CHR5:19192416-19192616,0.742366752540237,-0.03526692,4
3286,>CHR6:123685096-123685296,-0.281134144544478,0.18761979,4
3287,>CHR5:103713476-103713676,0.0236860143479114,0.3188079,4
3288,>CHR19:7255215-7255415,0.0818326671601938,-0.12129791,4
3289,>CHR12:30020875-30021075,0.312177509597412,0.11037846,4
3290,>CHRX:9408288-9408488,-0.307915087404518,-0.12080814,4
3291,>CHR11:32574776-32574976,0.480015779450728,0.85303646,4
3292,>CHR18:5782095-5782295,0.334813434917335,0.24418242,4
3293,>CHR5:148237155-148237355,-0.0817309030636532,-0.061336055,4
3294,>CHR12:95944515-95944715,0.059488818413976,0.16671614,4
3295,>CHR2:228472736-228472936,-0.308009468028019,-0.08053319,4
3296,>CHR4:95082055-95082255,0.184174801390904,0.64746886,4
3297,>CHR17:35818996-35819196,-0.293425418564938,0.026945515,4
3298,>CHR19:49417566-49417766,-0.0774293265316095,0.33682388,4
3299,>CHR11:3732056-3732256,-0.0825234257148542,-0.053900793,4
3300,>CHR6:48952196-48952396,0.330377167915889,0.68581337,4
3301,>CHR19:3494140-3494340,-0.292467165199631,0.049839094,4
3302,>CHR7:13838796-13838996,0.026572732932067,0.476672,4
3303,>CHR4:90819456-90819656,-0.46154933838421,0.24180721,4
3304,>CHR1:52940635-52940835,-0.168328844562514,0.15431426,4
3305,>CHR19:4628095-4628295,0.13307420513128,0.2645345,4
3306,>CHR8:141247895-141248095,-0.273149012875748,-0.048774198,4
3307,>CHR19:46728855-46729055,-1.31278728214517,0.08283894,4
3308,>CHR7:145333726-145333926,-0.27247902057149,-0.21475838,4
3309,>CHR16:19938076-19938276,0.504082340696682,0.42407772,4
3310,>CHR2:16048515-16048715,-0.12777085442258,0.08863406,4
3311,>CHR14:47454996-47455196,-0.476661951118964,-0.40911007,4
3312,>CHR8:52836515-52836715,0.384142037301468,0.2823575,4
3313,>CHR8:10486355-10486555,-0.16788522512419,0.2520482,4
3314,>CHR7:77256676-77256876,-0.139833700143677,-0.009192543,4
3315,>CHR16:62724016-62724216,-0.0429235400210472,0.27722645,4
3316,>CHR6:63924766-63924966,0.460470809356784,0.16044556,4
3317,>CHR1:9001995-9002195,0.0731087210401796,-0.06250788,4
3318,>CHR3:129245035-129245235,-0.340587158141899,0.18453567,4
3319,>CHR12:62772975-62773175,-0.14487621854678,0.2592429,4
3320,>CHR11:69338235-69338435,-0.277226361917699,0.8690572,4
3321,>CHR3:195243636-195243836,-0.5631749777089,0.14597718,4
3322,>CHR19:40837036-40837236,-0.431276852149389,0.8003204,4
3323,>CHR9:80471035-80471235,-0.39748645585105,0.2966947,4
3324,>CHR5:151100995-151101195,-0.163204775129642,0.21946402,4
3325,>CHR10:84318116-84318316,0.408030237683941,-0.110202864,4
3326,>CHR5:18865696-18865896,-5.58618381052007,0.070590004,4
3327,>CHR11:69174675-69174875,-0.534034814144024,0.08598541,4
3328,>CHR6:4108615-4108815,-0.0212723075240806,0.09083395,4
3329,>CHR7:139508355-139508555,-0.224929750511773,0.19585194,4
3330,>CHR5:86447416-86447616,-0.681320177929606,0.3800228,4
3331,>CHR3:17160835-17161035,0.121092461076191,0.27094227,4
3332,>CHR8:6196535-6196735,0.217739617285909,0.76814234,4
3333,>CHR11:37990996-37991196,0.160092772547926,0.44717532,4
3334,>CHR9:90971056-90971256,-0.0130973844496263,0.3117593,4
3335,>CHR6:47236355-47236555,-0.122723457063759,-0.16426541,4
3336,>CHR10:15114376-15114576,-1.21710091648593,0.032849476,4
3337,>CHR5:159743115-159743315,0.242045491182835,0.17540465,4
3338,>CHR12:109749595-109749795,-0.105146699853451,0.44152433,4
3339,>CHR2:238826016-238826216,-0.185581090498135,0.60723376,4
3340,>CHR17:8710395-8710595,0.0913926140228614,-0.004739957,4
3341,>CHR1:236132335-236132535,-0.35059103563749,0.43148142,4
3342,>CHR8:105494815-105495015,-0.453715587085946,-0.026595192,4
3343,>CHR5:105238856-105239056,0.0769646301123821,0.6341425,4
3344,>CHR1:190299436-190299636,-1.1465134087985,-0.063722685,4
3345,>CHR20:46470756-46470956,-0.616908599642571,0.36830688,4
3346,>CHR3:9660635-9660835,-0.108903382981691,0.45818967,4
3347,>CHR13:86917416-86917616,-0.2109340687381,-0.17991723,4
3348,>CHR12:88812976-88813176,-0.246254372315562,-0.076241955,4
3349,>CHR7:64419736-64419936,0.458606893327467,0.35002363,4
3350,>CHR1:235838435-235838635,0.090558368476178,-0.04573451,4
3351,>CHR9:129122435-129122635,0.848733891452185,-0.007981198,4
3352,>CHR3:34282595-34282795,-0.141324814874755,-0.036548868,4
3353,>CHR5:127349236-127349436,-0.271834076864392,-0.08156349,4
3354,>CHR21:20994276-20994476,-0.0765198432632323,-0.25430822,4
3355,>CHR6:161190320-161190520,0.0222191130337918,0.57125694,4
3356,>CHR8:26046675-26046875,-0.211317772928459,-0.047184005,4
3357,>CHR15:91056755-91056955,-0.732483515197264,0.3214243,4
3358,>CHR5:173678716-173678916,0.0317065527347782,-0.025092708,4
3359,>CHR19:38553516-38553716,0.219879995665512,0.46899807,4
3360,>CHR22:32323096-32323296,-0.198989083889155,-0.035156175,4
3361,>CHR11:766856-767056,0.034391606802696,0.20624055,4
3362,>CHR2:142088756-142088956,-0.104651075397408,0.0054197144,4
3363,>CHR11:64290985-64291185,-0.191173043673719,-0.09457408,4
3364,>CHR3:87904826-87905026,-0.135818336516786,0.14498253,4
3365,>CHR5:100004336-100004536,-0.30971922819121,-0.4701401,4
3366,>CHR7:149297696-149297896,-0.417394393001285,0.058403566,4
3367,>CHR8:58076556-58076756,0.160637186278059,0.19207557,4
3368,>CHR21:19373396-19373596,0.107351343907961,0.17775497,4
3369,>CHR5:54484595-54484795,-0.704527603848217,-0.07366131,4
3370,>CHR19:34249675-34249875,0.511497725888684,-0.15795518,4
3371,>CHR6:80921736-80921936,0.126987443574087,0.21450241,4
3372,>CHR10:114675366-114675566,-0.193314161965262,0.69126457,4
3373,>CHR14:97451955-97452155,-0.580289258173225,-0.025237786,4
3374,>CHR1:29792175-29792375,-0.185868863665654,0.3600254,4
3375,>CHR19:3464060-3464260,-0.418334439458233,0.5401797,4
3376,>CHR3:193398315-193398515,-0.0214168448995082,-0.23595573,4
3377,>CHR3:172600445-172600645,-0.266650744308938,0.11566503,4
3378,>CHR22:22200695-22200895,-0.319115465013153,0.3245893,4
3379,>CHR22:49079556-49079756,0.328594435341708,0.49687213,4
3380,>CHR20:62092796-62092996,-0.723404450744756,-0.18831085,4
3381,>CHR19:3999065-3999265,0.00960283027939156,0.38655394,4
3382,>CHR3:33358055-33358255,-0.313556213345928,0.37625542,4
3383,>CHR19:17917875-17918075,0.427380277425419,0.34177768,4
3384,>CHR2:202477616-202477816,0.54192622147073,0.33444422,4
3385,>CHR16:29093700-29093900,-0.117819203517845,0.87751955,4
3386,>CHR12:122766956-122767156,-0.483635267849866,-0.14469974,4
3387,>CHR4:66848856-66849056,-0.370067819716352,0.15359057,4
3388,>CHR6:159688316-159688516,-1.34398085785494,0.53945214,4
3389,>CHR19:47972575-47972775,0.249372375417565,0.14917053,4
3390,>CHR21:30161835-30162035,-0.260428657254846,0.20497535,4
3391,>CHR1:48337536-48337736,-0.0688357670911587,0.34697962,4
3392,>CHR3:185406625-185406825,0.258958553018724,-0.08455403,4
3393,>CHR1:188812456-188812656,-0.262557013756799,0.41196364,4
3394,>CHR9:34438535-34438735,0.233296191685101,0.6162493,4
3395,>CHR2:135841916-135842116,0.676090432457682,0.033385202,4
3396,>CHR20:61960195-61960395,-0.0075178429428843,0.04857184,4
3397,>CHR7:147530835-147531035,0.0851513102952855,0.40031612,4
3398,>CHR3:130246536-130246736,-0.226667620146547,-0.025731402,4
3399,>CHR11:2550036-2550236,-0.461573031585168,0.3799008,4
3400,>CHR20:48093795-48093995,0.147027559803396,0.11454789,4
3401,>CHR1:189647276-189647476,-7.31231908042119,0.72646314,4
3402,>CHR1:87349396-87349596,-0.0202230049243323,0.26359862,4
3403,>CHR2:48930796-48930996,-0.0610616735108352,-0.02390297,4
3404,>CHR5:21225806-21226006,-0.222714628774364,0.46357003,4
3405,>CHR19:810395-810595,0.370501832137924,0.34948564,4
3406,>CHR19:42500195-42500395,-0.0113848072133725,0.07986726,4
3407,>CHR16:7296656-7296856,-1.27369850696972,-0.11989297,4
3408,>CHR7:10123556-10123756,-0.341453601372389,0.17886661,4
3409,>CHR8:71563956-71564156,0.241408372804967,0.68308085,4
3410,>CHR9:34415-34615,0.10206240269234,-0.03854601,4
3411,>CHR9:94582755-94582955,0.09682910612741,-0.05894868,4
3412,>CHR8:58120080-58120280,0.299389582801673,1.0795611,4
3413,>CHR12:123280295-123280495,-0.379477485133893,0.41266692,4
3414,>CHR5:135621276-135621476,0.112226474421813,0.44298,4
3415,>CHR17:3436060-3436260,-0.0575124630559551,0.6405586,4
3416,>CHR1:10339215-10339415,-0.224149432098624,-0.10766612,4
3417,>CHR16:59047936-59048136,0.775307732658863,-0.031222152,4
3418,>CHR8:16322136-16322336,0.0144931268960129,0.5612745,4
3419,>CHR2:253475-253675,0.268015259346633,0.09013079,4
3420,>CHR1:93595296-93595496,-0.522362692527507,0.16901274,4
3421,>CHR12:11094516-11094716,-0.392961632651934,0.28894132,4
3422,>CHR19:8146525-8146725,0.22928712358868,0.42394638,4
3423,>CHR3:35974596-35974796,0.415164327539812,0.022147132,4
3424,>CHR9:136966435-136966635,-0.203634723591481,0.27967718,4
3425,>CHR3:20616775-20616975,0.268755467322395,0.5359935,4
3426,>CHR8:130615955-130616155,-0.912041152352407,-0.09429328,4
3427,>CHR17:30411215-30411415,1.12639765931733,1.185692,4
3428,>CHR12:40592516-40592716,0.290959014134113,0.286236,4
3429,>CHR19:28676016-28676216,0.291594661810187,0.48993462,4
3430,>CHR6:53289216-53289416,0.170201540169757,-0.0019740332,4
3431,>CHR17:17328016-17328216,-0.540778678065474,-0.024402665,4
3432,>CHR5:62551536-62551736,-0.17662587755414,0.16954233,4
3433,>CHR5:85756196-85756396,-0.0421086478523758,0.5463254,4
3434,>CHR6:82596036-82596236,1.17126681415436,0.389971,4
3435,>CHR9:34240076-34240276,0.207905768908157,0.33276686,4
3436,>CHR11:68136780-68136980,0.403965002068552,0.42377928,4
3437,>CHR12:110789178-110789378,-0.390682841328831,0.006677134,4
3438,>CHR1:233030455-233030655,-0.0563459232345464,0.22603323,4
3439,>CHR10:101787966-101788166,1.4713504685746,-0.004418241,4
3440,>CHR1:242057395-242057595,-0.244377919630491,0.24802424,4
3441,>CHR8:79703356-79703556,-0.205289457634524,-0.10119234,4
3442,>CHR1:215645755-215645955,-0.194393734171476,0.23851345,4
3443,>CHR1:172198095-172198295,-0.415439811515957,0.2689681,4
3444,>CHR3:17968675-17968875,0.0695339346231599,0.7376944,4
3445,>CHR1:227842055-227842255,-0.396897983487776,-0.38034308,4
3446,>CHR7:47381955-47382155,0.289198938900694,0.41985524,4
3447,>CHR17:65733416-65733616,-0.325668408530827,-0.10646249,4
3448,>CHR1:58756436-58756636,-0.823470090761834,0.19695552,4
3449,>CHR5:64130275-64130475,-0.278519435526822,-0.30959594,4
3450,>CHR20:53651886-53652086,0.368285488905735,-0.027297275,4
3451,>CHR3:164178496-164178696,0.137528955947508,0.4235389,4
3452,>CHR6:20932656-20932856,-0.622662442283134,-0.01874684,4
3453,>CHR6:73096135-73096335,-0.17708946349972,0.099970326,4
3454,>CHR6:82579576-82579776,0.044456866552317,0.20939647,4
3455,>CHR7:10116656-10116856,-0.608833549447323,0.664233,4
3456,>CHR20:52300215-52300415,0.027983693946956,0.060927466,4
3457,>CHR6:113371496-113371696,0.30684380426737,0.1148579,4
3458,>CHR8:86436635-86436835,0.0382969805605588,0.6101501,4
3459,>CHR10:114668816-114669016,-0.158518783665903,0.0090705585,4
3460,>CHR10:101520956-101521156,-0.434486925588439,0.054821953,4
3461,>CHR11:97029236-97029436,0.0395341774160613,0.64309967,4
3462,>CHR6:159307835-159308035,-0.211955343967442,0.051312223,4
3463,>CHR18:33748496-33748696,-0.378290431306095,0.05231656,4
